id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
38321579,https://www.airbnb.com/rooms/38321579,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,,"The neighborhood is a quiet residential neighborhood with easy access to a wide variety of restaurants, theatres, art galleries and museums and the MVP Arena. Also city parks, bike paths and the Helderburg, Catskills and Adirondack mountains. Historical and government buildings are also numerous.",https://a0.muscache.com/pictures/621b7d1e-039b-4984-9983-553896be3ad6.jpg,172223381,https://www.airbnb.com/users/show/172223381,Diana,2018-02-07,"Albany, NY","Retired art teacher.  Love to read, play pickleball, swim, visit art galleries, museums, movies, theatres. Also love to listen to jazz, especially live jazz.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5770815f-6400-4bd7-a867-449db256b3d7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5770815f-6400-4bd7-a867-449db256b3d7.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone']",t,t,"Albany, New York, United States",EIGHTH WARD,,42.65085,-73.80239,Private room in home,Private room,1,,1.5 shared baths,,1,[],$55.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,21,48,62,143,2024-01-06,281,97,6,2019-09-10,2024-01-04,4.98,5.0,4.98,4.98,4.99,4.99,4.99,,f,2,0,2,0,5.34
636902252641496970,https://www.airbnb.com/rooms/636902252641496970,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.86 · 3 bedrooms · 3 beds · 1 shared bath,,Tranquil and peaceful neighborhood. The laundromat is 5 minutes away and the place is close to restaurants and bars. Close proximity to highways makes commuting throughout the Capital Region simple from my home.,https://a0.muscache.com/pictures/miso/Hosting-636902252641496970/original/d59f4d03-88ab-48e4-ac10-14ff1ba98adb.jpeg,376794541,https://www.airbnb.com/users/show/376794541,Neha,2020-11-23,"New York, NY","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/7f9604d9-7d80-414c-9450-72198d104336.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7f9604d9-7d80-414c-9450-72198d104336.jpg?aki_policy=profile_x_medium,Pine Hills,1,10,['phone'],t,t,"Albany, New York, United States",ELEVENTH WARD,,42.6635364,-73.77782359999999,Private room in home,Private room,1,,1 shared bath,,3,[],$48.00,10,365,10,10,1125,1125,10.0,1125.0,,t,30,60,90,365,2024-01-06,21,9,0,2022-07-22,2023-08-16,4.86,4.67,4.81,4.95,4.9,4.33,4.62,,t,1,0,1,0,1.18
821566342267452838,https://www.airbnb.com/rooms/821566342267452838,20240106043908,2024-01-06,city scrape,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/miso/Hosting-821566342267452838/original/495fdb1f-27c9-4c09-b961-9de506bd03dc.jpeg,177073982,https://www.airbnb.com/users/show/177073982,Cristian,2018-03-06,"Albany, NY","Techie and Returned Peace Corps Volunteer who enjoys eating all sorts of foods, traveling, and spending time with family.  During my free time, you can find me working on some side projects, running, and trying to relax and not drink too much coffee. 

Favorite Countries Traveled: Guatemala and Ecuador

Favorite Dishes:  Beef soup and Kimchi stew

Favorite Quote: ""If you don’t risk anything, you risk even more."" - Erica Jong",within an hour,100%,63%,t,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0878467a-9a01-443e-a440-31c76bc98953.jpg?aki_policy=profile_x_medium,New Scotland,2,2,"['email', 'phone']",t,t,,FOURTEENTH WARD,,42.66109,-73.80479,Private room in home,Private room,1,,1 private bath,,1,[],$55.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,248,2024-01-06,3,3,0,2023-03-07,2023-11-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,2,0,0.29
42391372,https://www.airbnb.com/rooms/42391372,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★3.96 · 3 bedrooms · 3 beds · 1 bath,,"NEARBY ATTRACTIONS: New York State Museum (0.2 miles), Times Union Center (0.4 miles), Irish American Heritage Museum (0.5 miles), New York State Capital (0.6 miles), Albany Institute of History & Art (1.0 mile), Funplex Funpark (4.5 miles)<br />PARKS + NATURE: Lincoln Park (0.9 miles), Capitol Park (0.4 miles), West Capitol Park (0.7 miles), Jenny’s Landing (1.1 miles), Corning City Preserve (1.3 miles)<br />NEW YORK BITES: Hill Street Cafe (walkable), Café Capriccio (0.2 miles), Pizzeria Sapienza (0.4 miles), Parish Public House (0.5 miles), Jack’s Oyster House (0.6 miles), The Hollow Bar + Kitchen (0.7 miles), ama cocina (0.7 miles)<br />AIRPORTS: Albany International Airport (14.7 miles), LaGuardia Airport (154 miles), John F. Kennedy International Airport (165 miles)",https://a0.muscache.com/pictures/43a6d461-035e-484d-90f3-ed40f1c70b9b.jpg,121680792,https://www.airbnb.com/users/show/121680792,Evolve,2017-03-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-121680792/original/62151d0c-7ad7-4639-bc42-20b0320d302e.png?aki_policy=profile_x_medium,Highland Lakes,1160,2043,"['email', 'phone']",t,t,"Albany, New York, United States",SECOND WARD,,42.6469,-73.75761,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$178.00,3,1125,3,7,1125,1125,3.2,1125.0,,t,29,59,89,361,2024-01-06,27,0,0,2020-06-28,2022-10-27,3.96,4.0,4.0,4.3,4.41,4.26,3.89,,t,6,6,0,0,0.63
20138691,https://www.airbnb.com/rooms/20138691,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.95 · 1 bedroom · 1 bed · 2 shared baths,,The home is located in a quiet residential neighborhood on the corner of a dead end street.<br /><br />Within a three mile radius you will find...<br /><br />•	St Peter's Hospital<br />•	College of St. Rose<br />•	Sage College of Albany<br />•	Us Marine Corps Reserve Trng<br />•	Albany College of Pharmacy<br />•	Capital District Psych Center<br />•	Albany Medical College<br />•	Albany Medical Center South<br />•	Bleecker Stadium<br />•	VA Medical Center<br />•	Washington Park<br />•	Albany Center Galleries<br />•	New York State Museum<br />•	Albany Institute History and Art<br />•	Alfred E. Smith State Office Building<br />•	Cultural Education Center<br />•	Corning Tower<br />•	Irish American Heritage Museum<br />•	The Egg<br />•	Governer Nelson A. Rockefeller Empire State Plaza<br /><br />•	New York State Museum Cultural<br />•	New York State Executive Mansion<br />•	New York State Capitol Building<br />•	Albany City Hall<br />•	Schuyler Mansion<br />•	University At Albany<br />•	Us A,https://a0.muscache.com/pictures/98e5bf29-251d-4be5-9486-3e35b3e11b12.jpg,67171774,https://www.airbnb.com/users/show/67171774,Michael And Flerida,2016-04-14,"Stamford, NY","Michael and I are foodies. We love cooking and sharing what we cook with our family and friends. 
We love dancing and music, but most importantly we love a peaceful home.
In my travels, especially business travel, I appreciated most my accommodations where it was clean, where I can feel as though I am home and the host took careful care to my need for peace and privacy. 
In our properties we love to give people the space to feel their privacy is considered, and enough interaction to make them feel as though they are home. We are Inn owners, therefore hosting is something we enjoy. 
Between Michael and I we have 5 sons. From ages 18 thru 33. All with the spirit of service.",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,"Albany, New York, United States",FOURTEENTH WARD,,42.65846,-73.80201,Private room in home,Private room,1,,2 shared baths,,1,[],$60.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,3,29,59,330,2024-01-06,19,0,0,2018-02-28,2020-07-03,4.95,4.89,4.95,5.0,5.0,4.95,4.89,,f,6,1,5,0,0.27
803867986023966300,https://www.airbnb.com/rooms/803867986023966300,20240106043908,2024-01-06,city scrape,Bed and breakfast in Albany · ★4.25 · 1 bedroom · 1 bed · 1 private bath,,"The Inn is only two blocks from hip Center Square, a neighborhood of 19th century brownstones, where you can stroll to numerous restaurants, galleries, pubs, and music venues. We cater to busy professionals who just need things to work or the leisure traveler who wants to relax and take things in. ​Peddle bikes are offered complimentary to our guests.",https://a0.muscache.com/pictures/miso/Hosting-803867986023966300/original/bac67179-3046-4b3c-9ca9-fbbdd312ee9d.png,493882819,https://www.airbnb.com/users/show/493882819,Terra,2023-01-02,"Voorheesville, NY","",within a day,50%,95%,f,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/344a937d-2fa9-41da-9f45-e63d80120abf.jpg?aki_policy=profile_x_medium,Park South,6,6,"['email', 'phone']",t,t,"Albany, New York, United States",NINTH WARD,,42.656329,-73.775205,Private room in bed and breakfast,Private room,2,,1 private bath,,1,[],$122.00,1,365,1,1,365,365,1.0,365.0,,t,30,55,85,353,2024-01-06,4,4,0,2023-07-17,2023-07-28,4.25,4.0,4.25,4.5,4.25,3.5,4.25,,t,6,0,6,0,0.69
40828178,https://www.airbnb.com/rooms/40828178,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.99 · 1 bedroom · 2 beds · 1 bath,,My neighborhood is very friendly and very quiet with neighbors who are friendly and respectful. There is plenty of safe parking on the street and feel free to take a walk or jog around the neighborhood.,https://a0.muscache.com/pictures/c2e97de5-8fba-4165-873c-0f268ff18945.jpg,47491906,https://www.airbnb.com/users/show/47491906,Lloyd,2015-10-26,"Albany, NY","Hi and thanks for stopping by to check out our Airbnb's! My name is Lloyd and I'm the dad of an amazing 19yr old son.  I have a English/Education BA but working as a Construction Management Compliance Consultant for the last 19yrs so I like building & fixing things!  Love to fish, travel and hang with my little (tall) guy :o) 

Thanks again for checking us out and All are welcome!
",within an hour,100%,79%,t,https://a0.muscache.com/im/pictures/user/351b4697-5634-4208-a448-d7f857f08f83.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/351b4697-5634-4208-a448-d7f857f08f83.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone']",t,t,"Albany, New York, United States",FOURTH WARD,,42.67773,-73.73899,Entire home,Entire home/apt,2,,1 bath,,2,[],$109.00,1,800,1,1,800,800,1.0,800.0,,t,16,46,76,351,2024-01-06,166,6,0,2020-01-15,2023-08-07,4.99,4.99,4.99,4.99,4.99,4.97,4.96,,f,1,1,0,0,3.43
20519885,https://www.airbnb.com/rooms/20519885,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.91 · 5 bedrooms · 6 beds · 2 baths,,"The home is located in a quiet residential neighborhood conveniently located 5 minutes from Interstate90 only ten miles from Albany International Airport and just 10 minutes from the city center, New York State Senate building, The MVP Arena and The Albany Convention Center. We are also only 5.5 miles from the Regeneron facility across the river in Rensselaer. The Perfect Location and amenities to suit your needs<br /><br />Within a three mile radius you will find...<br /><br />•	St Peter's Hospital<br />•	College of St. Rose<br />•	Sage College of Albany<br />•	Us Marine Corps Reserve Trng<br />•	Albany College of Pharmacy<br />•	Albany Medical College<br />•	Albany Medical Center South<br />•	Bleecker Stadium<br />•	VA Medical Center<br />•	Washington Park<br />•	Albany Center Galleries<br />•	New York State Museum<br />•	Albany Institute History and Art<br />•	Alfred E. Smith State Office Building<br />•	Cultural Education Center<br />•	Corning Tower<br />•	Irish American Heritage M",https://a0.muscache.com/pictures/efcc69ea-7277-4b8d-bebc-3b0f2500e1c2.jpg,67171774,https://www.airbnb.com/users/show/67171774,Michael And Flerida,2016-04-14,"Stamford, NY","Michael and I are foodies. We love cooking and sharing what we cook with our family and friends. 
We love dancing and music, but most importantly we love a peaceful home.
In my travels, especially business travel, I appreciated most my accommodations where it was clean, where I can feel as though I am home and the host took careful care to my need for peace and privacy. 
In our properties we love to give people the space to feel their privacy is considered, and enough interaction to make them feel as though they are home. We are Inn owners, therefore hosting is something we enjoy. 
Between Michael and I we have 5 sons. From ages 18 thru 33. All with the spirit of service.",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,"Albany, New York, United States",FOURTEENTH WARD,,42.65846,-73.80201,Entire home,Entire home/apt,9,,2 baths,,6,[],$275.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,3,29,59,330,2024-01-06,90,19,0,2017-11-08,2023-11-26,4.91,4.94,4.9,4.98,4.99,4.87,4.88,,f,6,1,5,0,1.20
9501054,https://www.airbnb.com/rooms/9501054,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.53 · 1 bedroom · 2 beds · 1 private bath,,"The place is located in the Historic Mansion neighborhood . It""s  a great mix of people , close to everything there is to see and do in downtown Albany. Walk to the Governors Mansion, The new Capital Center Convention Center, The Times Union Center for entertainment , and all sorts of culinary delights. Plenty of brew pubs and Italian restaurants",https://a0.muscache.com/pictures/45153167-d704-48ed-9320-ab2f139bd352.jpg,29288920,https://www.airbnb.com/users/show/29288920,Gregg,2015-03-13,"Albany, NY",I am an Albany native .I have lived in Ireland and had a B & B in Tramore County Waterford back in the early nineties. While doing so we met a lot of wonderful people. I have been in the real estate business for over 30 years . I believe in keeping the mind and body fit. I am easy going and love a good laugh. ,within an hour,100%,100%,f,https://a0.muscache.com/im/users/29288920/profile_pic/1426286865/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/29288920/profile_pic/1426286865/original.jpg?aki_policy=profile_x_medium,Arbor Hill,3,4,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",SECOND WARD,,42.64734,-73.75851,Private room in rental unit,Private room,2,,1 private bath,,2,[],$61.00,2,365,2,2,1125,1125,2.0,1125.0,,t,25,50,78,165,2024-01-06,363,38,1,2016-02-02,2023-12-28,4.53,4.7,4.49,4.83,4.84,4.75,4.65,,f,3,2,1,0,3.76
20519722,https://www.airbnb.com/rooms/20519722,20240106043908,2024-01-06,city scrape,Home in Albany · ★5.0 · 2 bedrooms · 1 bed · 2 shared baths,,The home is located in a quiet residential neighborhood on the corner of a dead end street.<br /><br />Within a three mile radius you will find...<br /><br />•	St Peter's Hospital<br />•	College of St. Rose<br />•	Sage College of Albany<br />•	Us Marine Corps Reserve Trng<br />•	Albany College of Pharmacy<br />•	Capital District Psych Center<br />•	Albany Medical College<br />•	Albany Medical Center South<br />•	Bleecker Stadium<br />•	VA Medical Center<br />•	Washington Park<br />•	Albany Center Galleries<br />•	New York State Museum<br />•	Albany Institute History and Art<br />•	Alfred E. Smith State Office Building<br />•	Cultural Education Center<br />•	Corning Tower<br />•	Irish American Heritage Museum<br />•	The Egg<br />•	Governer Nelson A. Rockefeller Empire State Plaza<br /><br />•	New York State Museum Cultural<br />•	New York State Executive Mansion<br />•	New York State Capitol Building<br />•	Albany City Hall<br />•	Schuyler Mansion<br />•	University At Albany<br />•	Us A,https://a0.muscache.com/pictures/b6e528a1-ba55-4e9e-be8a-d029c2f84c91.jpg,67171774,https://www.airbnb.com/users/show/67171774,Michael And Flerida,2016-04-14,"Stamford, NY","Michael and I are foodies. We love cooking and sharing what we cook with our family and friends. 
We love dancing and music, but most importantly we love a peaceful home.
In my travels, especially business travel, I appreciated most my accommodations where it was clean, where I can feel as though I am home and the host took careful care to my need for peace and privacy. 
In our properties we love to give people the space to feel their privacy is considered, and enough interaction to make them feel as though they are home. We are Inn owners, therefore hosting is something we enjoy. 
Between Michael and I we have 5 sons. From ages 18 thru 33. All with the spirit of service.",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30c41259-7716-4a81-9764-b31e8c03738e.jpg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,"Albany, New York, United States",FOURTEENTH WARD,,42.65846,-73.80201,Private room in home,Private room,2,,2 shared baths,,1,[],$80.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,3,29,59,330,2024-01-06,8,0,0,2018-07-31,2020-08-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,6,1,5,0,0.12
924826301876268684,https://www.airbnb.com/rooms/924826301876268684,20240106043908,2024-01-06,city scrape,Home in Albany · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,,"Quiet neighborhood, good for walking",https://a0.muscache.com/pictures/hosting/Hosting-924826301876268684/original/2fddba0e-0b11-471d-b6fa-d301470d3777.jpeg,382446799,https://www.airbnb.com/users/show/382446799,Elizabeth,2020-12-31,"Albany, NY","",within an hour,100%,91%,t,https://a0.muscache.com/im/pictures/user/User-382446799/original/65d535fd-9b98-4671-9e2b-47816a5a980f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-382446799/original/65d535fd-9b98-4671-9e2b-47816a5a980f.jpeg?aki_policy=profile_x_medium,Pine Hills,2,2,"['email', 'phone']",t,t,"Albany, New York, United States",NINTH WARD,,42.654965911269095,-73.78021704609974,Private room in home,Private room,2,,1 shared bath,,2,[],$44.00,1,29,1,1,29,29,1.0,29.0,,t,25,55,85,359,2024-01-06,6,6,0,2023-07-13,2023-09-18,5.0,5.0,4.83,5.0,5.0,4.83,5.0,,f,2,0,2,0,1.01
708040907580174096,https://www.airbnb.com/rooms/708040907580174096,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,,,https://a0.muscache.com/pictures/miso/Hosting-708040907580174096/original/9b413a82-adc0-4b69-80ca-90ce1681e76c.jpeg,478008190,https://www.airbnb.com/users/show/478008190,Edward,2022-09-03,,"Traveling, providing adequate services and places to stay is what I do.",within a day,50%,56%,f,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-478008190/original/64e3f23e-bef5-491c-a912-9f575f9d73c0.jpeg?aki_policy=profile_x_medium,New Scotland,3,3,"['email', 'phone']",t,t,,FOURTEENTH WARD,,42.66008,-73.79816,Private room in home,Private room,1,,2 shared baths,,1,[],$27.00,30,365,30,30,365,365,30.0,365.0,,t,0,13,43,317,2024-01-06,4,3,0,2022-12-20,2023-08-16,4.5,5.0,3.5,4.5,5.0,5.0,5.0,,f,3,0,3,0,0.31
